category,news,Preprocessed news,true_label,pred_ngram,pred_hash,agree,correct_ngram,correct_hash,Scored Probabilities_car_loan_ngram,Scored Probabilities_car_loan_hash,Scored Probabilities_credit_card_ngram,Scored Probabilities_credit_card_hash,Scored Probabilities_fixed_deposit_ngram,Scored Probabilities_fixed_deposit_hash,Scored Probabilities_home_loan_ngram,Scored Probabilities_home_loan_hash,Scored Probabilities_insurance_ngram,Scored Probabilities_insurance_hash,Scored Probabilities_mutual_funds_ngram,Scored Probabilities_mutual_funds_hash,max_prob_ngram,max_prob_hash,margin_ngram,margin_hash,active_ngram_features,active_hash_features
car_loan,"According to recent reports, automobile market has been a significant factor affecting the car loan sector. Customers are increasingly focused on second-hand car financing when considering their options for car loan products. Given the current trends in second-hand car financing, many financial institutions are revising their strategies for car loan. Analysts expect car purchase to play a crucial role in shaping the future of car loan offerings. Recent developments in car purchase have caught the attention of many analysts, especially within the context of car loan. Financial experts suggest keeping an eye on the evolving auto financing, as it may impact decisions in the car loan industry.",accord recent report automobile market significan factor affect car loan sector ||| customer increasingly focused second hand car financing consider -pron- option car loan product ||| current trend second hand car financing financial institution revise -pron- strategy car loan ||| analyst expect car purchase play crucial role shape future car loan offering ||| recent development car purchase catch attention analyst especially context car loan ||| financial expert suggest eye evolve auto financing impact decision car loan industry,car_loan,car_loan,car_loan,True,True,True,0.9999968079484132,0.9999968079484132,6.384103172988238e-07,6.384103172988341e-07,6.384103172989203e-07,6.384103172988318e-07,6.384103172989259e-07,6.38410317298859e-07,6.384103172988466e-07,6.384103172989566e-07,6.384103172988693e-07,6.384103172988454e-07,0.9999968079484132,0.9999968079484132,0.9999961695380959,0.9999961695380959,40,111
credit_card,"Customers are increasingly focused on credit card interest rates when considering their options for credit card products. Given the current trends in credit card interest rates, many financial institutions are revising their strategies for credit card. Financial experts suggest keeping an eye on the evolving credit score, as it may impact decisions in the credit card industry. Analysts expect credit card usage to play a crucial role in shaping the future of credit card offerings. Recent developments in credit card usage have caught the attention of many analysts, especially within the context of credit card. According to recent reports, EMI on credit card has been a significant factor affecting the credit card sector.",customer increasingly focus credit card interest rate consider -pron- option credit card product ||| current trend credit card interest rate financial institution revise -pron- strategy credit card ||| financial expert suggest eye evolve credit score impact decision credit card industry ||| analyst expect credit card usage play crucial role shape future credit card offering ||| recent development credit card usage catch attention analyst especially context credit card ||| accord recent report emi credit card significan factor affect credit card sector,credit_card,credit_card,credit_card,True,True,True,6.384103172987638e-07,6.3841031729885e-07,0.9999968079484132,0.9999968079484132,6.384103172987797e-07,6.384103172988125e-07,6.384103172987728e-07,6.384103172988035e-07,6.384103172988636e-07,6.384103172987615e-07,6.384103172988273e-07,6.384103172988454e-07,0.9999968079484132,0.9999968079484132,0.9999961695380959,0.9999961695380959,37,104
fixed_deposit,"Recent developments in premature withdrawal from FD have caught the attention of many analysts, especially within the context of fixed deposit. Financial experts suggest keeping an eye on the evolving FD maturity, as it may impact decisions in the fixed deposit industry. According to recent reports, tenure for FD has been a significant factor affecting the fixed deposit sector. Customers are increasingly focused on interest on fixed deposits when considering their options for fixed deposit products. Given the current trends in interest on fixed deposits, many financial institutions are revising their strategies for fixed deposit. Analysts expect premature withdrawal from FD to play a crucial role in shaping the future of fixed deposit offerings.",recent development premature withdrawal fd catch attention analyst especially context fix deposit ||| financial expert suggest eye evolve fd maturity impact decision fix deposit industry ||| accord recent report tenure fd significan factor affect fix deposit sector ||| customer increasingly focus interest fix deposit consider -pron- option fix deposit product ||| current trend interest fix deposit financial institution revise -pron- strategy fix deposit ||| analyst expect premature withdrawal fd play crucial role shape future fix deposit offering,fixed_deposit,fixed_deposit,fixed_deposit,True,True,True,6.384103172988206e-07,6.384103172988047e-07,6.384103172988444e-07,6.384103172988047e-07,0.9999968079484134,0.9999968079484134,6.38410317298841e-07,6.384103172988297e-07,6.384103172988966e-07,6.384103172987866e-07,6.384103172988954e-07,6.384103172988138e-07,0.9999968079484134,0.9999968079484134,0.9999961695380961,0.9999961695380961,34,107
fixed_deposit,"Given the current trends in FD maturity, many financial institutions are revising their strategies for fixed deposit. Customers are increasingly focused on FD maturity when considering their options for fixed deposit products. Recent developments in safe investments have caught the attention of many analysts, especially within the context of fixed deposit. According to recent reports, investment in FD has been a significant factor affecting the fixed deposit sector. Analysts expect safe investments to play a crucial role in shaping the future of fixed deposit offerings. Financial experts suggest keeping an eye on the evolving fixed deposit rates, as it may impact decisions in the fixed deposit industry.",current trend fd maturity financial institution revise -pron- strategy fix deposit ||| customer increasingly focused fd maturity consider -pron- option fix deposit product ||| recent development safe investment catch attention analyst especially context fix deposit ||| accord recent report investment fd significan factor affect fix deposit sector ||| analyst expect safe investment play crucial role shape future fix deposit offering ||| financial expert suggest eye evolve fix deposit rate impact decision fix deposit industry,fixed_deposit,fixed_deposit,fixed_deposit,True,True,True,6.384103172990293e-07,6.384103172991585e-07,6.384103172987922e-07,6.384103172991177e-07,0.9999968079484134,0.9999968079484134,6.384103172988614e-07,6.384103172991154e-07,6.384103172989873e-07,6.38410317299213e-07,6.384103172989657e-07,6.384103172989975e-07,0.9999968079484134,0.9999968079484134,0.9999961695380961,0.9999961695380961,33,107
mutual_funds,"Customers are increasingly focused on fund manager strategies when considering their options for mutual funds products. Given the current trends in fund manager strategies, many financial institutions are revising their strategies for mutual funds. Recent developments in mutual fund returns have caught the attention of many analysts, especially within the context of mutual funds. Analysts expect mutual fund returns to play a crucial role in shaping the future of mutual funds offerings. Financial experts suggest keeping an eye on the evolving equity funds, as it may impact decisions in the mutual funds industry. According to recent reports, debt funds has been a significant factor affecting the mutual funds sector.",customer increasingly focus fund manager strategy consider -pron- option mutual fund product ||| current trend fund manager strategy financial institution revise -pron- strategy mutual fund ||| recent development mutual fund return catch attention analyst especially context mutual fund ||| analyst expect mutual fund return play crucial role shape future mutual fund offering ||| financial expert suggest eye evolve equity fund impact decision mutual fund industry ||| accord recent report debt fund significan factor affect mutual fund sector,mutual_funds,mutual_funds,mutual_funds,True,True,True,6.384103172990315e-07,6.384103172990134e-07,6.384103172990588e-07,6.384103172990293e-07,6.384103172989726e-07,6.384103172989953e-07,6.384103172990157e-07,6.384103172989635e-07,6.384103172991109e-07,6.384103172989226e-07,0.9999968079484134,0.9999968079484134,0.9999968079484134,0.9999968079484134,0.9999961695380961,0.9999961695380961,36,104
home_loan,"Given the current trends in down payments, many financial institutions are revising their strategies for home loan. Analysts expect loan eligibility to play a crucial role in shaping the future of home loan offerings. Customers are increasingly focused on down payments when considering their options for home loan products. Financial experts suggest keeping an eye on the evolving mortgage, as it may impact decisions in the home loan industry. Recent developments in loan eligibility have caught the attention of many analysts, especially within the context of home loan. According to recent reports, housing market trends has been a significant factor affecting the home loan sector.",current trend payment financial institution revise -pron- strategy home loan ||| analyst expect loan eligibility play crucial role shape future home loan offering ||| customer increasingly focus payment consider -pron- option home loan product ||| financial expert suggest eye evolve mortgage impact decision home loan industry ||| recent development loan eligibility catch attention analyst especially context home loan ||| accord recent report housing market trend significan factor affect home loan sector,home_loan,home_loan,home_loan,True,True,True,6.384103172988251e-07,6.384103172989284e-07,6.384103172988954e-07,6.384103172990542e-07,6.384103172989272e-07,6.384103172989419e-07,0.9999968079484134,0.9999968079484134,6.384103172989907e-07,6.384103172991506e-07,6.384103172988432e-07,6.384103172989385e-07,0.9999968079484134,0.9999968079484134,0.9999961695380961,0.9999961695380961,35,105
car_loan,"Analysts expect car loan approval to play a crucial role in shaping the future of car loan offerings. Recent developments in car loan approval have caught the attention of many analysts, especially within the context of car loan. Financial experts suggest keeping an eye on the evolving vehicle loan interest, as it may impact decisions in the car loan industry. Customers are increasingly focused on loan tenure for vehicles when considering their options for car loan products. Given the current trends in loan tenure for vehicles, many financial institutions are revising their strategies for car loan. According to recent reports, auto financing has been a significant factor affecting the car loan sector.",analyst expect car loan approval play crucial role shape future car loan offering ||| recent development car loan approval catch attention analyst especially context car loan ||| financial expert suggest eye evolve vehicle loan interest impact decision car loan industry ||| customer increasingly focus loan tenure vehicle consider -pron- option car loan product ||| current trend loan tenure vehicle financial institution revise -pron- strategy car loan ||| accord recent report auto financing significan factor affect car loan sector,car_loan,car_loan,car_loan,True,True,True,0.9999968079484132,0.9999968079484132,6.38410317299299e-07,6.384103172990269e-07,6.384103172994817e-07,6.384103172989203e-07,6.384103172991675e-07,6.384103172988363e-07,6.384103172992684e-07,6.384103172988999e-07,6.38410317299273e-07,6.38410317298859e-07,0.9999968079484132,0.9999968079484132,0.9999961695380959,0.9999961695380959,39,108
mutual_funds,"Customers are increasingly focused on debt funds when considering their options for mutual funds products. Analysts expect mutual fund investments to play a crucial role in shaping the future of mutual funds offerings. Recent developments in mutual fund investments have caught the attention of many analysts, especially within the context of mutual funds. Given the current trends in debt funds, many financial institutions are revising their strategies for mutual funds. According to recent reports, fund manager strategies has been a significant factor affecting the mutual funds sector. Financial experts suggest keeping an eye on the evolving equity funds, as it may impact decisions in the mutual funds industry.",customer increasingly focus debt fund consider -pron- option mutual fund product ||| analyst expect mutual fund investment play crucial role shape future mutual fund offering ||| recent development mutual fund investment catch attention analyst especially context mutual fund ||| current trend debt fund financial institution revise -pron- strategy mutual fund ||| accord recent report fund manager strategy significan factor affect mutual fund sector ||| financial expert suggest eye evolve equity fund impact decision mutual fund industry,mutual_funds,mutual_funds,mutual_funds,True,True,True,6.384103172990531e-07,6.384103172990565e-07,6.38410317299154e-07,6.384103172990588e-07,6.384103172990815e-07,6.384103172989726e-07,6.384103172991019e-07,6.384103172989703e-07,6.384103172990145e-07,6.384103172989294e-07,0.9999968079484134,0.9999968079484134,0.9999968079484134,0.9999968079484134,0.9999961695380961,0.9999961695380961,36,103
home_loan,"Recent developments in loan eligibility have caught the attention of many analysts, especially within the context of home loan. Analysts expect loan eligibility to play a crucial role in shaping the future of home loan offerings. Customers are increasingly focused on mortgage when considering their options for home loan products. According to recent reports, home loan rates has been a significant factor affecting the home loan sector. Given the current trends in mortgage, many financial institutions are revising their strategies for home loan. Financial experts suggest keeping an eye on the evolving refinancing options, as it may impact decisions in the home loan industry.",recent development loan eligibility catch attention analyst especially context home loan ||| analyst expect loan eligibility play crucial role shape future home loan offering ||| customer increasingly focus mortgage consider -pron- option home loan product ||| accord recent report home loan rate significan factor affect home loan sector ||| current trend mortgage financial institution revise -pron- strategy home loan ||| financial expert suggest eye evolve refinancing option impact decision home loan industry,home_loan,home_loan,home_loan,True,True,True,6.384103172988183e-07,6.384103172988388e-07,6.384103172990474e-07,6.384103172988388e-07,6.384103172989476e-07,6.384103172988364e-07,0.9999968079484134,0.9999968079484134,6.384103172991665e-07,6.38410317298934e-07,6.384103172990213e-07,6.384103172988138e-07,0.9999968079484134,0.9999968079484134,0.9999961695380961,0.9999961695380961,34,105
fixed_deposit,"Customers are increasingly focused on premature withdrawal from FD when considering their options for fixed deposit products. Financial experts suggest keeping an eye on the evolving interest on fixed deposits, as it may impact decisions in the fixed deposit industry. Recent developments in tenure for FD have caught the attention of many analysts, especially within the context of fixed deposit. Analysts expect tenure for FD to play a crucial role in shaping the future of fixed deposit offerings. Given the current trends in premature withdrawal from FD, many financial institutions are revising their strategies for fixed deposit. According to recent reports, fixed deposit rates has been a significant factor affecting the fixed deposit sector.",customer increasingly focused premature withdrawal fd consider -pron- option fix deposit product ||| financial expert suggest eye evolve interest fix deposit impact decision fix deposit industry ||| recent development tenure fd catch attention analyst especially context fix deposit ||| analyst expect tenure fd play crucial role shape future fix deposit offering ||| current trend premature withdrawal fd financial institution revise -pron- strategy fix deposit ||| accord recent report fix deposit rate significan factor affect fix deposit sector,fixed_deposit,fixed_deposit,fixed_deposit,True,True,True,6.38410317298917e-07,6.384103172988025e-07,6.384103172988591e-07,6.384103172988432e-07,0.9999968079484134,0.9999968079484134,6.38410317298926e-07,6.384103172988285e-07,6.384103172990066e-07,6.384103172987844e-07,6.384103172989963e-07,6.384103172988116e-07,0.9999968079484134,0.9999968079484134,0.9999961695380961,0.9999961695380961,35,105
fixed_deposit,"Recent developments in investment in FD have caught the attention of many analysts, especially within the context of fixed deposit. Given the current trends in safe investments, many financial institutions are revising their strategies for fixed deposit. According to recent reports, interest on fixed deposits has been a significant factor affecting the fixed deposit sector. Analysts expect investment in FD to play a crucial role in shaping the future of fixed deposit offerings. Financial experts suggest keeping an eye on the evolving premature withdrawal from FD, as it may impact decisions in the fixed deposit industry. Customers are increasingly focused on safe investments when considering their options for fixed deposit products.",recent development investment fd catch attention analyst especially context fix deposit ||| current trend safe investment financial institution revise -pron- strategy fix deposit ||| accord recent report interest fix deposit significan factor affect fix deposit sector ||| analyst expect investment fd play crucial role shape future fix deposit offering ||| financial expert suggest eye evolve premature withdrawal fd impact decision fix deposit industry ||| customer increasingly focused safe investment consider -pron- option fix deposit product,fixed_deposit,fixed_deposit,fixed_deposit,True,True,True,6.384103172988728e-07,6.384103172991835e-07,6.384103172988364e-07,6.384103172990429e-07,0.9999968079484134,0.9999968079484134,6.384103172989091e-07,6.384103172990315e-07,6.38410317298866e-07,6.3841031729912e-07,6.384103172990632e-07,6.384103172990179e-07,0.9999968079484134,0.9999968079484134,0.9999961695380961,0.9999961695380961,35,107
fixed_deposit,"Analysts expect investment in FD to play a crucial role in shaping the future of fixed deposit offerings. Customers are increasingly focused on interest on fixed deposits when considering their options for fixed deposit products. Recent developments in investment in FD have caught the attention of many analysts, especially within the context of fixed deposit. Financial experts suggest keeping an eye on the evolving safe investments, as it may impact decisions in the fixed deposit industry. According to recent reports, tenure for FD has been a significant factor affecting the fixed deposit sector. Given the current trends in interest on fixed deposits, many financial institutions are revising their strategies for fixed deposit.",analyst expect investment fd play crucial role shape future fix deposit offering ||| customer increasingly focus interest fix deposit consider -pron- option fix deposit product ||| recent development investment fd catch attention analyst especially context fix deposit ||| financial expert suggest eye evolve safe investment impact decision fix deposit industry ||| accord recent report tenure fd significan factor affect fix deposit sector ||| current trend interest fix deposit financial institution revise -pron- strategy fix deposit,fixed_deposit,fixed_deposit,fixed_deposit,True,True,True,6.384103172988206e-07,6.384103172989079e-07,6.384103172988432e-07,6.384103172988705e-07,0.9999968079484134,0.9999968079484134,6.38410317298866e-07,6.384103172988954e-07,6.384103172989e-07,6.384103172988898e-07,6.384103172989794e-07,6.384103172988795e-07,0.9999968079484134,0.9999968079484134,0.9999961695380961,0.9999961695380961,33,106
insurance,"According to recent reports, life insurance policies has been a significant factor affecting the insurance sector. Financial experts suggest keeping an eye on the evolving insurance claims, as it may impact decisions in the insurance industry. Analysts expect term insurance to play a crucial role in shaping the future of insurance offerings. Recent developments in term insurance have caught the attention of many analysts, especially within the context of insurance. Given the current trends in health insurance, many financial institutions are revising their strategies for insurance. Customers are increasingly focused on health insurance when considering their options for insurance products.",accord recent report life insurance policy significan factor affect insurance sector ||| financial expert suggest eye evolve insurance claim impact decision insurance industry ||| analyst expect term insurance play crucial role shape future insurance offering ||| recent development term insurance catch attention analyst especially context insurance ||| current trend health insurance financial institution revise -pron- strategy insurance ||| customer increasingly focus health insurance consider -pron- option insurance product,insurance,insurance,insurance,True,True,True,6.38410317298875e-07,6.384103172990066e-07,6.384103172989839e-07,6.384103172990746e-07,6.384103172989022e-07,6.384103172990497e-07,6.384103172988523e-07,6.384103172990542e-07,0.9999968079484134,0.9999968079484134,6.384103172988954e-07,6.384103172989794e-07,0.9999968079484134,0.9999968079484134,0.9999961695380961,0.9999961695380961,35,107
mutual_funds,"According to recent reports, systematic investment plan has been a significant factor affecting the mutual funds sector. Customers are increasingly focused on equity funds when considering their options for mutual funds products. Analysts expect fund manager strategies to play a crucial role in shaping the future of mutual funds offerings. Recent developments in fund manager strategies have caught the attention of many analysts, especially within the context of mutual funds. Given the current trends in equity funds, many financial institutions are revising their strategies for mutual funds. Financial experts suggest keeping an eye on the evolving market-linked returns, as it may impact decisions in the mutual funds industry.",accord recent report systematic investment plan significan factor affect mutual fund sector ||| customer increasingly focus equity fund consider -pron- option mutual fund product ||| analyst expect fund manager strategy play crucial role shape future mutual fund offering ||| recent development fund manager strategy catch attention analyst especially context mutual fund ||| current trend equity fund financial institution revise -pron- strategy mutual fund ||| financial expert suggest eye evolve market link return impact decision mutual fund industry,mutual_funds,mutual_funds,mutual_funds,True,True,True,6.384103172988195e-07,6.384103172989068e-07,6.384103172988829e-07,6.384103172988614e-07,6.384103172988829e-07,6.38410317298925e-07,6.384103172988716e-07,6.384103172988863e-07,6.384103172990122e-07,6.38410317298925e-07,0.9999968079484134,0.9999968079484134,0.9999968079484134,0.9999968079484134,0.9999961695380961,0.9999961695380961,42,110
mutual_funds,"Analysts expect mutual fund returns to play a crucial role in shaping the future of mutual funds offerings. Financial experts suggest keeping an eye on the evolving portfolio diversification, as it may impact decisions in the mutual funds industry. Given the current trends in mutual fund investments, many financial institutions are revising their strategies for mutual funds. Customers are increasingly focused on mutual fund investments when considering their options for mutual funds products. According to recent reports, equity funds has been a significant factor affecting the mutual funds sector. Recent developments in mutual fund returns have caught the attention of many analysts, especially within the context of mutual funds.",analyst expect mutual fund return play crucial role shape future mutual fund offering ||| financial expert suggest eye evolve portfolio diversification impact decision mutual fund industry ||| current trend mutual fund investment financial institution revise -pron- strategy mutual fund ||| customer increasingly focus mutual fund investment consider -pron- option mutual fund product ||| accord recent report equity fund significan factor affect mutual fund sector ||| recent development mutual fund return catch attention analyst especially context mutual fund,mutual_funds,mutual_funds,mutual_funds,True,True,True,6.384103172988274e-07,6.384103172989895e-07,6.384103172989408e-07,6.384103172989816e-07,6.384103172988569e-07,6.384103172989647e-07,6.384103172989476e-07,6.384103172989e-07,6.384103172989998e-07,6.384103172988591e-07,0.9999968079484134,0.9999968079484134,0.9999968079484134,0.9999968079484134,0.9999961695380961,0.9999961695380961,36,105
insurance,"Recent developments in term insurance have caught the attention of many analysts, especially within the context of insurance. Given the current trends in health insurance, many financial institutions are revising their strategies for insurance. According to recent reports, insurance claims has been a significant factor affecting the insurance sector. Customers are increasingly focused on health insurance when considering their options for insurance products. Financial experts suggest keeping an eye on the evolving life insurance policies, as it may impact decisions in the insurance industry. Analysts expect term insurance to play a crucial role in shaping the future of insurance offerings.",recent development term insurance catch attention analyst especially context insurance ||| current trend health insurance financial institution revise -pron- strategy insurance ||| accord recent report insurance claim significan factor affect insurance sector ||| customer increasingly focus health insurance consider -pron- option insurance product ||| financial expert suggest eye evolve life insurance policy impact decision insurance industry ||| analyst expect term insurance play crucial role shape future insurance offering,insurance,insurance,insurance,True,True,True,6.38410317298875e-07,6.384103172990066e-07,6.384103172989816e-07,6.384103172991132e-07,6.384103172989e-07,6.384103172990497e-07,6.384103172989488e-07,6.384103172990542e-07,0.9999968079484134,0.9999968079484134,6.384103172988943e-07,6.384103172989794e-07,0.9999968079484134,0.9999968079484134,0.9999961695380961,0.9999961695380961,35,105
fixed_deposit,"Analysts expect tenure for FD to play a crucial role in shaping the future of fixed deposit offerings. According to recent reports, interest on fixed deposits has been a significant factor affecting the fixed deposit sector. Given the current trends in investment in FD, many financial institutions are revising their strategies for fixed deposit. Recent developments in tenure for FD have caught the attention of many analysts, especially within the context of fixed deposit. Customers are increasingly focused on investment in FD when considering their options for fixed deposit products. Financial experts suggest keeping an eye on the evolving fixed deposit rates, as it may impact decisions in the fixed deposit industry.",analyst expect tenure fd play crucial role shape future fix deposit offering ||| accord recent report interest fix deposit significan factor affect fix deposit sector ||| current trend investment fd financial institution revise -pron- strategy fix deposit ||| recent development tenure fd catch attention analyst especially context fix deposit ||| customer increasingly focus investment fd consider -pron- option fix deposit product ||| financial expert suggest eye evolve fix deposit rate impact decision fix deposit industry,fixed_deposit,fixed_deposit,fixed_deposit,True,True,True,6.384103172988047e-07,6.384103172988547e-07,6.384103172988501e-07,6.384103172988116e-07,0.9999968079484134,0.9999968079484134,6.384103172988614e-07,6.384103172988364e-07,6.384103172988841e-07,6.38410317298875e-07,6.384103172989113e-07,6.384103172988206e-07,0.9999968079484134,0.9999968079484134,0.9999961695380961,0.9999961695380961,33,105
insurance,"According to recent reports, life insurance policies has been a significant factor affecting the insurance sector. Given the current trends in coverage options, many financial institutions are revising their strategies for insurance. Analysts expect term insurance to play a crucial role in shaping the future of insurance offerings. Financial experts suggest keeping an eye on the evolving insurance benefits, as it may impact decisions in the insurance industry. Customers are increasingly focused on coverage options when considering their options for insurance products. Recent developments in term insurance have caught the attention of many analysts, especially within the context of insurance.",accord recent report life insurance policy significan factor affect insurance sector ||| current trend coverage option financial institution revise -pron- strategy insurance ||| analyst expect term insurance play crucial role shape future insurance offering ||| financial expert suggest eye evolve insurance benefit impact decision insurance industry ||| customer increasingly focus coverage option consider -pron- option insurance product ||| recent development term insurance catch attention analyst especially context insurance,insurance,insurance,insurance,True,True,True,6.384103172991007e-07,6.384103172989691e-07,6.384103172990191e-07,6.384103172990497e-07,6.38410317298917e-07,6.38410317298976e-07,6.384103172988795e-07,6.384103172990474e-07,0.9999968079484134,0.9999968079484134,6.384103172988444e-07,6.384103172990429e-07,0.9999968079484134,0.9999968079484134,0.9999961695380961,0.9999961695380961,35,108
insurance,"Financial experts suggest keeping an eye on the evolving life insurance policies, as it may impact decisions in the insurance industry. Analysts expect policy riders to play a crucial role in shaping the future of insurance offerings. Given the current trends in insurance claims, many financial institutions are revising their strategies for insurance. According to recent reports, term insurance has been a significant factor affecting the insurance sector. Recent developments in policy riders have caught the attention of many analysts, especially within the context of insurance. Customers are increasingly focused on insurance claims when considering their options for insurance products.",financial expert suggest eye evolve life insurance policy impact decision insurance industry ||| analyst expect policy rider play crucial role shape future insurance offering ||| current trend insurance claim financial institution revise -pron- strategy insurance ||| accord recent report term insurance significan factor affect insurance sector ||| recent development policy rider catch attention analyst especially context insurance ||| customer increasingly focus insurance claim consider -pron- option insurance product,insurance,insurance,insurance,True,True,True,6.384103172991245e-07,6.384103172989374e-07,6.384103172990474e-07,6.384103172990509e-07,6.384103172990247e-07,6.384103172989748e-07,6.384103172991608e-07,6.384103172990474e-07,0.9999968079484134,0.9999968079484134,6.384103172990293e-07,6.384103172989895e-07,0.9999968079484134,0.9999968079484134,0.9999961695380961,0.9999961695380961,35,107
fixed_deposit,"Analysts expect tenure for FD to play a crucial role in shaping the future of fixed deposit offerings. Recent developments in tenure for FD have caught the attention of many analysts, especially within the context of fixed deposit. Financial experts suggest keeping an eye on the evolving tax on fixed deposits, as it may impact decisions in the fixed deposit industry. According to recent reports, premature withdrawal from FD has been a significant factor affecting the fixed deposit sector. Customers are increasingly focused on fixed deposit rates when considering their options for fixed deposit products. Given the current trends in fixed deposit rates, many financial institutions are revising their strategies for fixed deposit.",analyst expect tenure fd play crucial role shape future fix deposit offering ||| recent development tenure fd catch attention analyst especially context fix deposit ||| financial expert suggest eye evolve tax fix deposit impact decision fix deposit industry ||| accord recent report premature withdrawal fd significan factor affect fix deposit sector ||| customer increasingly focus fix deposit rate consider -pron- option fix deposit product ||| current trend fix deposit rate financial institution revise -pron- strategy fix deposit,fixed_deposit,fixed_deposit,fixed_deposit,True,True,True,6.384103172987934e-07,6.384103172988853e-07,6.384103172988183e-07,6.384103172988853e-07,0.9999968079484134,0.9999968079484134,6.384103172988138e-07,6.384103172988762e-07,6.384103172988432e-07,6.384103172988206e-07,6.38410317298816e-07,6.384103172988535e-07,0.9999968079484134,0.9999968079484134,0.9999961695380961,0.9999961695380961,35,107
credit_card,"Analysts expect cashback offers to play a crucial role in shaping the future of credit card offerings. Recent developments in cashback offers have caught the attention of many analysts, especially within the context of credit card. Financial experts suggest keeping an eye on the evolving credit card interest rates, as it may impact decisions in the credit card industry. Customers are increasingly focused on EMI on credit card when considering their options for credit card products. According to recent reports, credit score has been a significant factor affecting the credit card sector. Given the current trends in EMI on credit card, many financial institutions are revising their strategies for credit card.",analyst expect cashback offer play crucial role shape future credit card offering ||| recent development cashback offer catch attention analyst especially context credit card ||| financial expert suggest eye evolve credit card interest rate impact decision credit card industry ||| customer increasingly focus emi credit card consider -pron- option credit card product ||| accord recent report credit score significan factor affect credit card sector ||| current trend emi credit card financial institution revise -pron- strategy credit card,credit_card,credit_card,credit_card,True,True,True,6.384103172988454e-07,6.384103172988296e-07,0.9999968079484132,0.9999968079484132,6.38410317298876e-07,6.384103172987831e-07,6.384103172988194e-07,6.384103172987853e-07,6.384103172989225e-07,6.38410317298766e-07,6.384103172989588e-07,6.384103172987615e-07,0.9999968079484132,0.9999968079484132,0.9999961695380959,0.9999961695380959,38,105
credit_card,"Customers are increasingly focused on EMI on credit card when considering their options for credit card products. According to recent reports, fraud protection has been a significant factor affecting the credit card sector. Given the current trends in EMI on credit card, many financial institutions are revising their strategies for credit card. Analysts expect credit score to play a crucial role in shaping the future of credit card offerings. Recent developments in credit score have caught the attention of many analysts, especially within the context of credit card. Financial experts suggest keeping an eye on the evolving cashback offers, as it may impact decisions in the credit card industry.",customer increasingly focus emi credit card consider -pron- option credit card product ||| accord recent report fraud protection significan factor affect credit card sector ||| current trend emi credit card financial institution revise -pron- strategy credit card ||| analyst expect credit score play crucial role shape future credit card offering ||| recent development credit score catch attention analyst especially context credit card ||| financial expert suggest eye evolve cashback offer impact decision credit card industry,credit_card,credit_card,credit_card,True,True,True,6.384103172988885e-07,6.384103172989521e-07,0.9999968079484132,0.9999968079484132,6.384103172989158e-07,6.384103172989452e-07,6.38410317298909e-07,6.384103172989407e-07,6.384103172989725e-07,6.384103172989339e-07,6.384103172989974e-07,6.384103172989237e-07,0.9999968079484132,0.9999968079484132,0.9999961695380959,0.9999961695380959,37,104
car_loan,"Recent developments in auto loan deals have caught the attention of many analysts, especially within the context of car loan. Financial experts suggest keeping an eye on the evolving car purchase, as it may impact decisions in the car loan industry. Analysts expect auto loan deals to play a crucial role in shaping the future of car loan offerings. According to recent reports, automobile market has been a significant factor affecting the car loan sector. Given the current trends in vehicle loan interest, many financial institutions are revising their strategies for car loan. Customers are increasingly focused on vehicle loan interest when considering their options for car loan products.",recent development auto loan deal catch attention analyst especially context car loan ||| financial expert suggest eye evolve car purchase impact decision car loan industry ||| analyst expect auto loan deal play crucial role shape future car loan offering ||| accord recent report automobile market significan factor affect car loan sector ||| current trend vehicle loan interest financial institution revise -pron- strategy car loan ||| customer increasingly focus vehicle loan interest consider -pron- option car loan product,car_loan,car_loan,car_loan,True,True,True,0.9999968079484132,0.9999968079484132,6.384103172991686e-07,6.384103172988704e-07,6.384103172991924e-07,6.384103172988681e-07,6.384103172988466e-07,6.384103172989883e-07,6.384103172991721e-07,6.384103172990405e-07,6.384103172990903e-07,6.384103172989543e-07,0.9999968079484132,0.9999968079484132,0.9999961695380959,0.9999961695380959,40,108
insurance,"Recent developments in health insurance have caught the attention of many analysts, especially within the context of insurance. According to recent reports, life insurance policies has been a significant factor affecting the insurance sector. Given the current trends in insurance claims, many financial institutions are revising their strategies for insurance. Customers are increasingly focused on insurance claims when considering their options for insurance products. Analysts expect health insurance to play a crucial role in shaping the future of insurance offerings. Financial experts suggest keeping an eye on the evolving coverage options, as it may impact decisions in the insurance industry.",recent development health insurance catch attention analyst especially context insurance ||| accord recent report life insurance policy significan factor affect insurance sector ||| current trend insurance claim financial institution revise -pron- strategy insurance ||| customer increasingly focus insurance claim consider -pron- option insurance product ||| analyst expect health insurance play crucial role shape future insurance offering ||| financial expert suggest eye evolve coverage option impact decision insurance industry,insurance,insurance,insurance,True,True,True,6.384103172990576e-07,6.384103172989294e-07,6.384103172990474e-07,6.38410317298985e-07,6.38410317298959e-07,6.384103172989113e-07,6.384103172990043e-07,6.38410317298917e-07,0.9999968079484134,0.9999968079484134,6.384103172989532e-07,6.38410317298841e-07,0.9999968079484134,0.9999968079484134,0.9999961695380961,0.9999961695380961,35,107
